Product Name,Batch name,Manufacture date,Expiry date,Verification code
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A770995
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A887676
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A820048
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A211263
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A45154
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A844815
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A172217
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A91054
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A759341
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A218527
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A266405
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A545994
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A231827
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A269064
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A924916
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A36291
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A264419
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A286698
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A448869
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A781345
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A469655
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A318769
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A436267
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A188202
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A599931
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A297094
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A116267
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A979882
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A231193
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A801668
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A903258
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A621864
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A54462
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A613885
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A527532
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A809087
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A494332
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A831404
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A559074
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A294356
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A804353
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A28886
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A573063
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A756236
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A645881
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A903479
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A940923
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A274769
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A675005
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A459061
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A983261
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A424165
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A659170
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A819117
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A980869
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A321164
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A284957
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A249042
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A722087
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A87578
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A4812
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A542859
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A783077
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A676949
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A961302
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A361700
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A47753
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A2232
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A775347
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A942520
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A702849
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A366386
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A67503
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A873179
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A576734
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A816277
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A44573
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A835024
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A333719
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A326901
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A493267
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A416309
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A84376
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A175892
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A629894
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A907632
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A79716
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A813471
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A348920
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A103349
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A505782
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A858782
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A156820
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A86946
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A995151
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A244941
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A266290
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A791214
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A225808
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A736427
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A94789
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A76174
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A415041
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A680918
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A841544
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A305589
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A269810
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A230030
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A471908
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A786765
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A758922
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A28154
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A123767
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A45778
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A764187
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A470591
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A996818
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A286871
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A360451
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A474417
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A257678
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A884409
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A554733
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A616868
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A136310
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A634819
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A125921
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A255956
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A585225
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A388467
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A409433
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A835602
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A919285
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A738715
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A34672
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A899941
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A310179
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A507345
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A681221
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A812385
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A260568
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A733377
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A314209
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A482968
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A227058
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A880207
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A595919
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A863220
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A62158
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A348604
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A396877
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A432344
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A803357
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A857672
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A129370
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A462511
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A947847
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A65858
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A463132
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A836377
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A902456
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A775540
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A71983
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A327725
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A53668
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A688801
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A656630
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A239694
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A509596
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A748242
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A313073
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A42264
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A496045
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A545714
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A295880
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A88694
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A904974
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A756818
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A686879
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A799331
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A761515
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A474288
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A666223
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A849188
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A312031
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A913814
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A620913
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A523550
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A684649
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A828744
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A494542
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A648690
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A211632
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A765129
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A149824
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A194096
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A161395
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A380857
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A221048
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A789547
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A601470
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A379175
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A982234
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A111575
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A638888
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A934837
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A506594
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A435083
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A705843
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A930823
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A916050
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A898202
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A378795
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A584048
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A683542
PACLIEVA 100,123PC09B9,23-Sep,25-Aug,A976416
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A462132
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A449320
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A940031
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A131051
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A848195
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A1100
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A683440
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A267848
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A845881
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A321422
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A886866
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A265279
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A422231
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A415374
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A758928
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A659646
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A853770
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A382550
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A354668
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A49035
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A95323
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A125034
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A511384
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A407887
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A650807
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A228493
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A926769
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A608362
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A844317
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A773123
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A443722
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A50485
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A861755
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A57531
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A769160
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A481878
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A220639
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A613083
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A832663
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A849114
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A472704
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A415081
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A345029
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A226545
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A123094
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A2623
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A329411
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A97385
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A491442
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A236557
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A569701
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A715915
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A945810
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A936826
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A829083
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A974667
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A954423
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A615513
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A265025
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A585282
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A55661
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A193430
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A352159
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A178736
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A150941
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A303436
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A393574
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A502840
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A75808
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A234353
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A135750
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A92828
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A799766
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A114566
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A939280
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A602112
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A317549
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A682892
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A826361
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A288142
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A747061
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A487772
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A470901
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A509853
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A976307
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A321823
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A25015
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A699679
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A192795
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A156201
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A481277
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A703663
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A517180
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A404303
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A948481
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A471754
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A974218
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A96700
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A282246
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A110919
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A43069
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A454073
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A148417
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A849757
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A975920
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A290923
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A286254
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A485097
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A96922
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A499538
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A80987
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A14262
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A805489
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A56990
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A616306
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A154859
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A330273
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A536979
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A599157
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A994103
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A263950
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A914971
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A739227
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A249926
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A251495
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A964582
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A56726
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A492010
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A100535
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A723497
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A11065
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A201535
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A331635
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A422699
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A647028
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A718033
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A766552
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A763747
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A589096
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A246610
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A516726
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A135718
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A490622
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A404885
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A737950
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A765881
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A280703
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A243413
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A48247
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A833269
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A447762
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A545124
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A58759
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A939973
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A757713
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A465273
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A969133
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A936584
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A290333
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A9990
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A368940
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A246706
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A703700
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A662665
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A10140
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A546852
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A585827
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A398593
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A917439
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A479324
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A163780
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A935121
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A796255
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A35479
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A619401
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A828026
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A213174
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A470409
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A232830
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A113778
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A999250
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A524244
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A464320
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A956313
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A377600
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A515421
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A60375
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A944877
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A31405
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A677571
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A908853
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A192146
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A480243
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A950595
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A152255
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A142654
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A275644
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A381552
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A297120
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A968257
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A770363
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A869546
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A690207
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A943908
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A860312
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A889569
PACLIEVA 300,123PC09D8,23-Sep,25-Aug,A731929
